section_id,doc_id,doc_type,year_th,year_ce,name_short,era,regime_type,parent_doc_id,chapter_number,chapter_title,section_number,section_role,target_chapter,target_section_no,change_mode,text
const_2560_s_20,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,2,พระมหากษัตริย์,20,content,,,content,ภายใต้บังคับมาตรา 21 การสืบราชสมบัติให้เป็นไปโดยนัยแห่งกฎมณเฑียรบาล ว่าด้วยการสืบราชสันตติวงศ์ พระพุทธศักราช 2467 การแก้ไขเพิ่มเติมกฎมณเฑียรบาลว่าด้วยการสืบราชสันตติวงศ์ พระพุทธศักราช 2467 เป็นพระราชอํานาจของพระมหากษัตริย์โดยเฉพาะ เมื่อมีพระราชดําริประการใด ให้คณะองคมนตรีจัดทํา ร่างกฎมณเฑียรบาลแก้ไขเพิ่มเติมกฎมณเฑียรบาลเดิมขึ้นทูลเกล้าทูลกระหม่อมถวายเพื่อมีพระราชวินิจฉัย เมื่อทรงเห็นชอบและทรงลงพระปรมาภิไธยแล้ว ให้ประธานองคมนตรีดําเนินการแจ้งประธานรัฐสภา เพื่อให้ประธานรัฐสภาแจ้งให้รัฐสภาทราบ และให้ประธานรัฐสภาลงนามรับสนองพระบรมราชโองการ และเมื่อได้ประกาศในราชกิจจานุเบกษาแล้ว ให้ใช้บังคับเป็นกฎหมายได้
const_2560_s_21,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,2,พระมหากษัตริย์,21,content,,,content,ในกรณีที่ราชบัลลังก์หากว่างลงและเป็นกรณีที่พระมหากษัตริย์ได้ทรงแต่งตั้ง พระรัชทายาทไว้ตามกฎมณเฑียรบาลว่าด้วยการสืบราชสันตติวงศ์ พระพุทธศักราช 2467 แล้ว ให้คณะรัฐมนตรีแจ้งให้ประธานรัฐสภาทราบ และให้ประธานรัฐสภาเรียกประชุมรัฐสภาเพื่อรับทราบ และให้ประธานรัฐสภาอัญเชิญองค์พระรัชทายาทขึ้นทรงราชย์เป็นพระมหากษัตริย์สืบไป แล้วให้ประธาน รัฐสภาประกาศให้ประชาชนทราบ ในกรณีที่ราชบัลลังก์หากว่างลงและเป็นกรณีที่พระมหากษัตริย์มิได้ทรงแต่งตั้งพระรัชทายาทไว้ ตามวรรคหนึ่ง ให้คณะองคมนตรีเสนอพระนามผู้สืบราชสันตติวงศ์ตามมาตรา 20 ต่อคณะรัฐมนตรี เพื่อเสนอต่อรัฐสภาเพื่อรัฐสภาให้ความเห็นชอบ ในการนี้ จะเสนอพระนามพระราชธิดาก็ได้ เมื่อรัฐสภา ให้ความเห็นชอบแล้ว ให้ประธานรัฐสภาอัญเชิญองค์ผู้สืบราชสันตติวงศ์ขึ้นทรงราชย์เป็นพระมหากษัตริย์สืบไป แล้วให้ประธานรัฐสภาประกาศให้ประชาชนทราบ เล่ม 134 ตอนที่ 40 ก 6 เมษายน 2560
const_2560_s_22,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,2,พระมหากษัตริย์,22,content,,,content,ในระหว่างที่ยังไม่มีประกาศอัญเชิญองค์พระรัชทายาทหรือองค์ผู้สืบราชสันตติวงศ์ ขึ้นทรงราชย์เป็นพระมหากษัตริย์ตามมาตรา 21 ให้ประธานองคมนตรีเป็นผู้สําเร็จราชการแทนพระองค์ เป็นการชั่วคราวไปพลางก่อน แต่ในกรณีที่ราชบัลลังก์หากว่างลงในระหว่างที่ได้แต่งตั้งผู้สําเร็จราชการ แทนพระองค์ไว้ตามมาตรา 16 หรือมาตรา 17 หรือระหว่างเวลาที่ประธานองคมนตรีเป็นผู้สําเร็จราชการ แทนพระองค์ตามมาตรา 18 วรรคหนึ่ง ให้ผู้สําเร็จราชการแทนพระองค์นั้น ๆ แล้วแต่กรณี เป็นผู้สําเร็จราชการ แทนพระองค์ต่อไป ทั้งนี้ จนกว่าจะได้ประกาศอัญเชิญองค์พระรัชทายาทหรือองค์ผู้สืบราชสันตติวงศ์ ขึ้นทรงราชย์เป็นพระมหากษัตริย์ ในกรณีที่ผู้สําเร็จราชการแทนพระองค์ซึ่งได้รับการแต่งตั้งไว้และเป็นผู้สําเร็จราชการแทนพระองค์ ต่อไปตามวรรคหนึ่ง ไม่สามารถปฏิบัติหน้าที่ได้ ให้ประธานองคมนตรีทําหน้าที่ผู้สําเร็จราชการแทนพระองค์ เป็นการชั่วคราวไปพลางก่อน ในกรณีที่ประธานองคมนตรีเป็นผู้สําเร็จราชการแทนพระองค์ตามวรรคหนึ่ง หรือทําหน้าที่ ผู้สําเร็จราชการแทนพระองค์เป็นการชั่วคราวตามวรรคสอง ให้นํามาตรา 18 วรรคสาม มาใช้บังคับ
const_2560_s_23,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,2,พระมหากษัตริย์,23,content,,,content,ในกรณีที่คณะองคมนตรีจะต้องปฏิบัติหน้าที่ตามมาตรา 17 หรือมาตรา 21 วรรคสอง หรือประธานองคมนตรีจะต้องเป็นหรือทําหน้าที่ผู้สําเร็จราชการแทนพระองค์ตามมาตรา 18 วรรคหนึ่งหรือวรรคสอง หรือมาตรา 22 วรรคสอง และอยู่ในระหว่างที่ไม่มีประธานองคมนตรี หรือมีแต่ไม่สามารถปฏิบัติหน้าที่ได้ ให้คณะองคมนตรีที่เหลืออยู่เลือกองคมนตรีคนหนึ่งเพื่อทําหน้าที่ ประธานองคมนตรี หรือเป็นหรือทําหน้าที่ผู้สําเร็จราชการแทนพระองค์ตามมาตรา 18 วรรคหนึ่ง หรือวรรคสอง หรือตามมาตรา 22 วรรคสอง แล้วแต่กรณี
const_2560_s_24,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,2,พระมหากษัตริย์,24,content,,,content,การถวายสัตย์ปฏิญาณต่อพระมหากษัตริย์ตามรัฐธรรมนูญหรือกฎหมาย พระมหากษัตริย์จะโปรดเกล้าโปรดกระหม่อมให้กระทําต่อพระรัชทายาทซึ่งทรงบรรลุนิติภาวะแล้ว หรือต่อผู้แทนพระองค์ก็ได้ ในระหว่างที่ยังมิได้ถวายสัตย์ปฏิญาณตามวรรคหนึ่ง จะโปรดเกล้าโปรดกระหม่อมให้ผู้ซึ่ง ต้องถวายสัตย์ปฏิญาณปฏิบัติหน้าที่ไปพลางก่อนก็ได้
const_2560_s_25,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,3,สิทธิและเสรีภาพของปวงชนชาวไทย,25,content,,,content,สิทธิและเสรีภาพของปวงชนชาวไทย นอกจากที่บัญญัติคุ้มครองไว้เป็นการเฉพาะ ในรัฐธรรมนูญแล้ว การใดที่มิได้ห้ามหรือจํากัดไว้ในรัฐธรรมนูญหรือในกฎหมายอื่น บุคคลย่อมมีสิทธิ และเสรีภาพที่จะทําการนั้นได้และได้รับความคุ้มครองตามรัฐธรรมนูญ ตราบเท่าที่การใช้สิทธิหรือเสรีภาพ เช่นว่านั้นไม่กระทบกระเทือนหรือเป็นอันตรายต่อความมั่นคงของรัฐ ความสงบเรียบร้อยหรือศีลธรรมอันดี ของประชาชน และไม่ละเมิดสิทธิหรือเสรีภาพของบุคคลอื่น เล่ม 134 ตอนที่ 40 ก 6 เมษายน 2560 สิทธิหรือเสรีภาพใดที่รัฐธรรมนูญให้เป็นไปตามที่กฎหมายบัญญัติ หรือให้เป็นไปตามหลักเกณฑ์ และวิธีการที่กฎหมายบัญญัติ แม้ยังไม่มีการตรากฎหมายนั้นขึ้นใช้บังคับ บุคคลหรือชุมชนย่อมสามารถ ใช้สิทธิหรือเสรีภาพนั้นได้ตามเจตนารมณ์ของรัฐธรรมนูญ บุคคลซึ่งถูกละเมิดสิทธิหรือเสรีภาพที่ได้รับความคุ้มครองตามรัฐธรรมนูญ สามารถยกบทบัญญัติ แห่งรัฐธรรมนูญเพื่อใช้สิทธิทางศาลหรือยกขึ้นเป็นข้อต่อสู้คดีในศาลได้ บุคคลซึ่งได้รับความเสียหายจากการถูกละเมิดสิทธิหรือเสรีภาพหรือจากการกระทําความผิดอาญา ของบุคคลอื่น ย่อมมีสิทธิที่จะได้รับการเยียวยาหรือช่วยเหลือจากรัฐตามที่กฎหมายบัญญัติ
const_2560_s_26,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,3,สิทธิและเสรีภาพของปวงชนชาวไทย,26,content,,,content,การตรากฎหมายที่มีผลเป็นการจํากัดสิทธิหรือเสรีภาพของบุคคลต้องเป็นไป ตามเงื่อนไขที่บัญญัติไว้ในรัฐธรรมนูญ ในกรณีที่รัฐธรรมนูญมิได้บัญญัติเงื่อนไขไว้ กฎหมายดังกล่าว ต้องไม่ขัดต่อหลักนิติธรรม ไม่เพิ่มภาระหรือจํากัดสิทธิหรือเสรีภาพของบุคคลเกินสมควรแก่เหตุ และจะกระทบต่อศักดิ์ศรีความเป็นมนุษย์ของบุคคลมิได้ รวมทั้งต้องระบุเหตุผลความจําเป็นในการจํากัดสิทธิ และเสรีภาพไว้ด้วย กฎหมายตามวรรคหนึ่ง ต้องมีผลใช้บังคับเป็นการทั่วไป ไม่มุ่งหมายให้ใช้บังคับแก่กรณีใด กรณีหนึ่งหรือแก่บุคคลใดบุคคลหนึ่งเป็นการเจาะจง
const_2560_s_27,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,3,สิทธิและเสรีภาพของปวงชนชาวไทย,27,content,,,content,บุคคลย่อมเสมอกันในกฎหมาย มีสิทธิและเสรีภาพและได้รับความคุ้มครอง ตามกฎหมายเท่าเทียมกัน ชายและหญิงมีสิทธิเท่าเทียมกัน การเลือกปฏิบัติโดยไม่เป็นธรรมต่อบุคคล ไม่ว่าด้วยเหตุความแตกต่างในเรื่องถิ่นกําเนิด เชื้อชาติ ภาษา เพศ อายุ ความพิการ สภาพทางกายหรือสุขภาพ สถานะของบุคคล ฐานะทางเศรษฐกิจหรือสังคม ความเชื่อทางศาสนา การศึกษาอบรม หรือความคิดเห็นทางการเมืองอันไม่ขัดต่อบทบัญญัติแห่งรัฐธรรมนูญ หรือเหตุอื่นใด จะกระทํามิได้ มาตรการที่รัฐกําหนดขึ้นเพื่อขจัดอุปสรรคหรือส่งเสริมให้บุคคลสามารถใช้สิทธิหรือเสรีภาพ ได้เช่นเดียวกับบุคคลอื่น หรือเพื่อคุ้มครองหรืออํานวยความสะดวกให้แก่เด็ก สตรี ผู้สูงอายุ คนพิการ หรือผู้ด้อยโอกาส ย่อมไม่ถือว่าเป็นการเลือกปฏิบัติโดยไม่เป็นธรรมตามวรรคสาม บุคคลผู้เป็นทหาร ตํารวจ ข้าราชการ เจ้าหน้าที่อื่นของรัฐ และพนักงานหรือลูกจ้างขององค์กร ของรัฐย่อมมีสิทธิและเสรีภาพเช่นเดียวกับบุคคลทั่วไป เว้นแต่ที่จํากัดไว้ในกฎหมายเฉพาะในส่วนที่ เกี่ยวกับการเมือง สมรรถภาพ วินัย หรือจริยธรรม
const_2560_s_28,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,3,สิทธิและเสรีภาพของปวงชนชาวไทย,28,content,,,content,บุคคลย่อมมีสิทธิและเสรีภาพในชีวิตและร่างกาย การจับและการคุมขังบุคคลจะกระทํามิได้ เว้นแต่มีคําสั่งหรือหมายของศาลหรือมีเหตุอย่างอื่น ตามที่กฎหมายบัญญัติ การค้นตัวบุคคลหรือการกระทําใดอันกระทบกระเทือนต่อสิทธิหรือเสรีภาพในชีวิตหรือร่างกาย จะกระทํามิได้ เว้นแต่มีเหตุตามที่กฎหมายบัญญัติ เล่ม 134 ตอนที่ 40 ก 6 เมษายน 2560 การทรมาน ทารุณกรรม หรือการลงโทษด้วยวิธีการโหดร้ายหรือไร้มนุษยธรรมจะกระทํามิได้
const_2560_s_29,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,3,สิทธิและเสรีภาพของปวงชนชาวไทย,29,content,,,content,บุคคลไม่ต้องรับโทษอาญา เว้นแต่ได้กระทําการอันกฎหมายที่ใช้อยู่ในเวลา ที่กระทํานั้นบัญญัติเป็นความผิดและกําหนดโทษไว้ และโทษที่จะลงแก่บุคคลนั้นจะหนักกว่าโทษที่บัญญัติไว้ใน กฎหมายที่ใช้อยู่ในเวลาที่กระทําความผิดมิได้ ในคดีอาญา ให้สันนิษฐานไว้ก่อนว่าผู้ต้องหาหรือจําเลยไม่มีความผิด และก่อนมีคําพิพากษา อันถึงที่สุดแสดงว่าบุคคลใดได้กระทําความผิด จะปฏิบัติต่อบุคคลนั้นเสมือนเป็นผู้กระทําความผิดมิได้ การควบคุมหรือคุมขังผู้ต้องหาหรือจําเลยให้กระทําได้เพียงเท่าที่จําเป็น เพื่อป้องกันมิให้มีการหลบหนี ในคดีอาญา จะบังคับให้บุคคลให้การเป็นปฏิปักษ์ต่อตนเองมิได้ คําขอประกันผู้ต้องหาหรือจําเลยในคดีอาญาต้องได้รับการพิจารณาและจะเรียกหลักประกัน จนเกินควรแก่กรณีมิได้ การไม่ให้ประกันต้องเป็นไปตามที่กฎหมายบัญญัติ
const_2560_s_30,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,3,สิทธิและเสรีภาพของปวงชนชาวไทย,30,content,,,content,การเกณฑ์แรงงานจะกระทํามิได้ เว้นแต่โดยอาศัยอํานาจตามบทบัญญัติ แห่งกฎหมายที่ตราขึ้นเพื่อป้องกันภัยพิบัติสาธารณะ หรือในขณะที่มีการประกาศสถานการณ์ฉุกเฉิน หรือประกาศใช้กฎอัยการศึก หรือในระหว่างเวลาที่ประเทศอยู่ในภาวะสงครามหรือการรบ
const_2560_s_31,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,3,สิทธิและเสรีภาพของปวงชนชาวไทย,31,content,,,content,บุคคลย่อมมีเสรีภาพบริบูรณ์ในการถือศาสนาและย่อมมีเสรีภาพในการปฏิบัติ หรือประกอบพิธีกรรมตามหลักศาสนาของตน แต่ต้องไม่เป็นปฏิปักษ์ต่อหน้าที่ของปวงชนชาวไทย ไม่เป็นอันตรายต่อความปลอดภัยของรัฐ และไม่ขัดต่อความสงบเรียบร้อยหรือศีลธรรมอันดีของประชาชน
const_2560_s_32,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,3,สิทธิและเสรีภาพของปวงชนชาวไทย,32,content,,,content,บุคคลย่อมมีสิทธิในความเป็นอยู่ส่วนตัว เกียรติยศ ชื่อเสียง และครอบครัว การกระทําอันเป็นการละเมิดหรือกระทบต่อสิทธิของบุคคลตามวรรคหนึ่ง หรือการนําข้อมูล ส่วนบุคคลไปใช้ประโยชน์ไม่ว่าในทางใด ๆ จะกระทํามิได้ เว้นแต่โดยอาศัยอํานาจตามบทบัญญัติแห่งกฎหมาย ที่ตราขึ้นเพียงเท่าที่จําเป็นเพื่อประโยชน์สาธารณะ
const_2560_s_33,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,3,สิทธิและเสรีภาพของปวงชนชาวไทย,33,content,,,content,บุคคลย่อมมีเสรีภาพในเคหสถาน การเข้าไปในเคหสถานโดยปราศจากความยินยอมของผู้ครอบครอง หรือการค้นเคหสถาน หรือที่รโหฐานจะกระทํามิได้ เว้นแต่มีคําสั่งหรือหมายของศาลหรือมีเหตุอย่างอื่นตามที่กฎหมายบัญญัติ
const_2560_s_34,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,3,สิทธิและเสรีภาพของปวงชนชาวไทย,34,content,,,content,บุคคลย่อมมีเสรีภาพในการแสดงความคิดเห็น การพูด การเขียน การพิมพ์ การโฆษณา และการสื่อความหมายโดยวิธีอื่น การจํากัดเสรีภาพดังกล่าวจะกระทํามิได้ เว้นแต่โดยอาศัยอํานาจ ตามบทบัญญัติแห่งกฎหมายที่ตราขึ้นเฉพาะเพื่อรักษาความมั่นคงของรัฐ เพื่อคุ้มครองสิทธิหรือเสรีภาพของ บุคคลอื่น เพื่อรักษาความสงบเรียบร้อยหรือศีลธรรมอันดีของประชาชน หรือเพื่อป้องกันสุขภาพของ ประชาชน เสรีภาพทางวิชาการย่อมได้รับความคุ้มครอง แต่การใช้เสรีภาพนั้นต้องไม่ขัดต่อหน้าที่ของ ปวงชนชาวไทยหรือศีลธรรมอันดีของประชาชน และต้องเคารพและไม่ปิดกั้นความเห็นต่างของบุคคลอื่น
const_2560_s_35,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,3,สิทธิและเสรีภาพของปวงชนชาวไทย,35,content,,,content,บุคคลซึ่งประกอบวิชาชีพสื่อมวลชนย่อมมีเสรีภาพในการเสนอข่าวสาร หรือการแสดงความคิดเห็นตามจริยธรรมแห่งวิชาชีพ เล่ม 134 ตอนที่ 40 ก 6 เมษายน 2560 การสั่งปิดกิจการหนังสือพิมพ์หรือสื่อมวลชนอื่นเพื่อลิดรอนเสรีภาพตามวรรคหนึ่ง จะกระทํามิได้ การให้นําข่าวสารหรือข้อความใด ๆ ที่ผู้ประกอบวิชาชีพสื่อมวลชนจัดทําขึ้นไปให้เจ้าหน้าที่ตรวจ ก่อนนําไปโฆษณาในหนังสือพิมพ์หรือสื่อใด ๆ จะกระทํามิได้ เว้นแต่จะกระทําในระหว่างเวลาที่ประเทศ อยู่ในภาวะสงคราม เจ้าของกิจการหนังสือพิมพ์หรือสื่อมวลชนอื่นต้องเป็นบุคคลสัญชาติไทย การให้เงินหรือทรัพย์สินอื่นเพื่ออุดหนุนกิจการหนังสือพิมพ์หรือสื่อมวลชนอื่นของเอกชน รัฐจะกระทํามิได้ หน่วยงานของรัฐที่ใช้จ่ายเงินหรือทรัพย์สินให้สื่อมวลชนไม่ว่าเพื่อประโยชน์ในการโฆษณา หรือประชาสัมพันธ์ หรือเพื่อการอื่นใดในทํานองเดียวกันต้องเปิดเผยรายละเอียดให้คณะกรรมการ ตรวจเงินแผ่นดินทราบตามระยะเวลาที่กําหนดและประกาศให้ประชาชนทราบด้วย เจ้าหน้าที่ของรัฐซึ่งปฏิบัติหน้าที่สื่อมวลชนย่อมมีเสรีภาพตามวรรคหนึ่ง แต่ให้คํานึงถึงวัตถุประสงค์ และภารกิจของหน่วยงานที่ตนสังกัดอยู่ด้วย
const_2560_s_36,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,3,สิทธิและเสรีภาพของปวงชนชาวไทย,36,content,,,content,บุคคลย่อมมีเสรีภาพในการติดต่อสื่อสารถึงกันไม่ว่าในทางใด ๆ การตรวจ การกัก หรือการเปิดเผยข้อมูลที่บุคคลสื่อสารถึงกัน รวมทั้งการกระทําด้วยประการใด ๆ เพื่อให้ล่วงรู้หรือได้มาซึ่งข้อมูลที่บุคคลสื่อสารถึงกันจะกระทํามิได้ เว้นแต่มีคําสั่งหรือหมายของศาล หรือมีเหตุอย่างอื่นตามที่กฎหมายบัญญัติ
