section_id,doc_id,doc_type,year_th,year_ce,name_short,era,regime_type,parent_doc_id,chapter_number,chapter_title,section_number,section_role,target_chapter,target_section_no,change_mode,text
const_2554b_s_1,const_2554b,amendment,2554,2011,Constitution 2554 (No.2),post_coup_2006,civilian,const_2550,0,,1,wrapper,,,meta,รัฐธรรมนูญนี้เรียกว่า “รัฐธรรมนูญแห่งราชอาณาจักรไทย แก้ไขเพิ่มเติม (ฉบับที่ 2) พุทธศักราช 2554”
const_2554b_s_2,const_2554b,amendment,2554,2011,Constitution 2554 (No.2),post_coup_2006,civilian,const_2550,0,,2,wrapper,,,meta,รัฐธรรมนูญนี้ให้ใช้บังคับตั้งแต่วันถัดจากวันประกาศในราชกิจจานุเบกษาเป็นต้นไป
const_2554b_s_3,const_2554b,amendment,2554,2011,Constitution 2554 (No.2),post_coup_2006,civilian,const_2550,0,,3,wrapper,,,content,ให้ยกเลิกความในมาตรา 190 ของรัฐธรรมนูญแห่งราชอาณาจักรไทย และให้ใช้ ความต่อไปนี้แทน “มาตรา 190 พระมหากษัตริย์ทรงไว้ซึ่งพระราชอํานาจในการทําหนังสือสัญญาสันติภาพ สัญญาสงบศึก และสัญญาอื่น กับนานาประเทศหรือกับองค์การระหว่างประเทศ หนังสือสัญญาใดมีบทเปลี่ยนแปลงอาณาเขตไทย หรือเขตพื้นที่นอกอาณาเขตซึ่งประเทศไทย มีสิทธิอธิปไตยหรือมีเขตอํานาจตามหนังสือสัญญาหรือตามกฎหมายระหว่างประเทศ หรือจะต้องออก พระราชบัญญัติเพื่อให้การเป็นไปตามหนังสือสัญญา หรือมีผลกระทบต่อความมั่นคงทางเศรษฐกิจหรือ เล่ม 128 ตอนที่ 13 ก 4 มีนาคม 2554 สังคมของประเทศอย่างกว้างขวาง หรือมีผลผูกพันด้านการค้า การลงทุน หรืองบประมาณของประเทศ อย่างมีนัยสําคัญ ต้องได้รับความเห็นชอบของรัฐสภา ในการนี้ รัฐสภาจะต้องพิจารณาให้แล้วเสร็จ ภายในหกสิบวันนับแต่วันที่ได้รับเรื่องดังกล่าว ก่อนการดําเนินการเพื่อทําหนังสือสัญญากับนานาประเทศหรือองค์การระหว่างประเทศตาม วรรคสอง คณะรัฐมนตรีต้องให้ข้อมูลและจัดให้มีการรับฟังความคิดเห็นของประชาชน และต้องชี้แจงต่อ รัฐสภาเกี่ยวกับหนังสือสัญญานั้น ในการนี้ ให้คณะรัฐมนตรีเสนอกรอบการเจรจาต่อรัฐสภาเพื่อขอความ เห็นชอบด้วย เมื่อลงนามในหนังสือสัญญาตามวรรคสองแล้ว ก่อนที่จะแสดงเจตนาให้มีผลผูกพัน คณะรัฐมนตรี ต้องให้ประชาชนสามารถเข้าถึงรายละเอียดของหนังสือสัญญานั้น และในกรณีที่การปฏิบัติตามหนังสือ สัญญาดังกล่าวก่อให้เกิดผลกระทบต่อประชาชนหรือผู้ประกอบการขนาดกลางและขนาดย่อม คณะรัฐมนตรีต้องดําเนินการแก้ไขหรือเยียวยาผู้ได้รับผลกระทบนั้นอย่างรวดเร็ว เหมาะสม และเป็นธรรม ให้มีกฎหมายว่าด้วยการกําหนดประเภท กรอบการเจรจา ขั้นตอนและวิธีการจัดทําหนังสือ สัญญาที่มีผลกระทบต่อความมั่นคงทางเศรษฐกิจหรือสังคมของประเทศอย่างกว้างขวาง หรือมีผลผูกพัน ด้านการค้า การลงทุน หรืองบประมาณของประเทศอย่างมีนัยสําคัญ รวมทั้งการแก้ไขหรือเยียวยา ผู้ได้รับผลกระทบจากการปฏิบัติตามหนังสือสัญญาดังกล่าว โดยคํานึงถึงความเป็นธรรมระหว่างผู้ที่ได้ ประโยชน์กับผู้ที่ได้รับผลกระทบจากการปฏิบัติตามหนังสือสัญญานั้นและประชาชนทั่วไป ในกรณีที่มีปัญหาตามวรรคสอง ให้เป็นอํานาจของศาลรัฐธรรมนูญที่จะวินิจฉัยชี้ขาดโดยให้นํา บทบัญญัติตามมาตรา 154 (1) มาใช้บังคับกับการเสนอเรื่องต่อศาลรัฐธรรมนูญโดยอนุโลม”
const_2554b_s_4,const_2554b,amendment,2554,2011,Constitution 2554 (No.2),post_coup_2006,civilian,const_2550,0,,4,wrapper,,,content,ให้ดําเนินการจัดให้มีกฎหมายตามมาตรา 190 ของรัฐธรรมนูญแห่งราชอาณาจักรไทย ซึ่งแก้ไขเพิ่มเติมโดยรัฐธรรมนูญนี้ ภายในหนึ่งปีนับแต่วันประกาศใช้รัฐธรรมนูญนี้ ผู้รับสนองพระบรมราชโองการ อภิสิทธิ์ เวชชาชีวะ นายกรัฐมนตรี เล่ม 128 ตอนที่ 13 ก 4 มีนาคม 2554 หมายเหตุ :- เหตุผลในการประกาศใช้รัฐธรรมนูญแห่งราชอาณาจักรไทย แก้ไขเพิ่มเติมฉบับนี้ คือ โดยที่ บทบัญญัติของรัฐธรรมนูญแห่งราชอาณาจักรไทยที่กําหนดให้หนังสือสัญญาที่รัฐบาลทํากับนานาประเทศหรือกับ องค์การระหว่างประเทศในเรื่องที่มีผลกระทบต่อความมั่นคงทางเศรษฐกิจหรือสังคมของประเทศอย่างกว้างขวาง หรือมีผลผูกพันด้านการค้า การลงทุนหรืองบประมาณของประเทศอย่างมีนัยสําคัญนั้น ยังมีความเข้าใจที่ แตกต่างกันเนื่องจากไม่มีความชัดเจนพอเพียง จึงเป็นอุปสรรคในการดําเนินนโยบายด้านการต่างประเทศของรัฐ จึงสมควรแก้ไขเพิ่มเติมให้มีความชัดเจนในการนําไปปฏิบัติอย่างถูกต้องต่อไปได้โดยให้มีการตรากฎหมายกําหนด รายละเอียดเกี่ยวกับประเภทของหนังสือสัญญาที่จะต้องมีลักษณะใดจึงจะนําเสนอให้รัฐสภาเห็นชอบ จึงจําเป็น ต้องตรารัฐธรรมนูญนี้
