section_id,doc_id,doc_type,year_th,year_ce,name_short,era,regime_type,parent_doc_id,chapter_number,chapter_title,section_number,section_role,target_chapter,target_section_no,change_mode,text
const_2483_s_1,const_2483,amendment,2483,1940,Constitution 2483,early_democracy,civilian,const_2475,0,,1,wrapper,,,meta,"รัฐธรรมนูญนี้ให้เรียกว่า ""รัฐธรรมนูญแก้ไข เพิ่มเติมว่าด้วยบทฉะเพาะกาล พุทธศักราช 2483"""
const_2483_s_2,const_2483,amendment,2483,1940,Constitution 2483,early_democracy,civilian,const_2475,0,,2,wrapper,,,meta,ให้ใช้รัฐธรรมนูญนี้ตั้งแต่วันประกาศในราช กิจจานุเบกษาเป็นต้นไป
const_2483_s_3,const_2483,amendment,2483,1940,Constitution 2483,early_democracy,civilian,const_2475,0,,3,wrapper,,,content,"ให้ยกเลิกความในมาตรา 65 แห่งรัฐธรรมนูญ แห่งราชอาณาจักรไทย และใช้ความต่อไปนี้แทน ""มาตรา 65 ตั้งแต่วันใช้พระราชบัญญัติธรรมนูญการ ปกครองแผ่นดินไทย ชั่วคราว พุทธศักราช 2475 เป็น กำหนดเวลายี่สิบปี สภาผู้แทนราษฎรประกอบด้วยสมาชิก สองประเภทมีจำนวนเท่ากัน (1) สมาชิกประเภทที่ 1 ได้แก่ผู้ที่ราษฎรเลือกตั้งขึ้น ตามเงื่อนไขในบทบัญญัติมาตรา 16 และมาตรา 17 (2) สมาชิกประเภทที่ 2 ได้แก่ผู้ซึ่งพระมหากษัตริย์ทรงตั้งขึ้นตามพระราชบัญญัติว่าด้วยการเลือกตั้งสมาชิกสภาผู้แทนราษฎรในระหว่างเวลาที่ใช้บทบัญญัติฉะเพาะกาลในรัฐธรรมนูญแห่งราชอาณาจักรไทย พุทธศักราช 2475"" ผู้รับสนองพระบรมราชโองการ พิบูลสงคราม นายกรัฐมนตรี"
