section_id,doc_id,doc_type,year_th,year_ce,name_short,era,regime_type,parent_doc_id,chapter_number,chapter_title,section_number,section_role,target_chapter,target_section_no,change_mode,text
const_2528_s_1,const_2528,amendment,2528,1985,Constitution 2528,semi_democracy,semi_military,const_2521,0,,1,wrapper,,,meta,"รัฐธรรมนูญนี้เรียกว่า ""รัฐธรรมนูญแห่งราชอาณาจักรไทย แก้ไขเพิ่มเติม พุทธศักราช 2528"""
const_2528_s_2,const_2528,amendment,2528,1985,Constitution 2528,semi_democracy,semi_military,const_2521,0,,2,wrapper,,,meta,รัฐธรรมนูญนี้ให้ใช้บังคับตั้งแต่วันถัดจากวันประกาศในราชกิจจานุเบกษาเป็นต้นไป
const_2528_s_3,const_2528,amendment,2528,1985,Constitution 2528,semi_democracy,semi_military,const_2521,0,,3,wrapper,,90.0,amended,"ให้ยกเลิกความในมาตรา 90 ของรัฐธรรมนูญแห่งราชอาณาจักรไทย และให้ใช้ความต่อไปนี้แทน ""มาตรา 90 จำนวนสมาชิกสภาผู้แทนราษฎรที่แต่ละจังหวัดจะพึงมี ให้คำนวณตามเกณฑ์จำนวนราษฎรแต่ละจังหวัดตามหลักฐานการทะเบียนราษฎรที่ประกาศในปีสุดท้ายก่อนปีที่มีการเลือกตั้งหนึ่งแสนห้าหมื่นคนต่อสมาชิกสภาผู้แทนราษฎรหนึ่งคน จังหวัดใดมีราษฎรไม่ถึงหนึ่งแสนห้าหมื่นคนให้มีการเลือกตั้งสมาชิกสภาผู้แทนราษฎรในจังหวัดนั้นได้หนึ่งคน ถ้าจังหวัดใดมีราษฎรเกินหนึ่งแสนห้าหมื่นคนก็ให้มีการเลือกตั้งสมาชิกสภาผู้แทนราษฎรในจังหวัดนั้นเพิ่มขึ้นอีกหนึ่งคนต่อจำนวนราษฎรทุกหนึ่งแสนห้าหมื่นคน เศษของหนึ่งแสนห้าหมื่นถ้าถึงเจ็ดหมื่นห้าพันหรือกว่านั้นให้นับเป็นหนึ่งแสนห้าหมื่น จังหวัดใดมีการเลือกตั้งสมาชิกสภาผู้แทนราษฎรได้ไม่เกินสามคน ให้ถือเขตจังหวัดเป็นเขตเลือกตั้ง และจังหวัดใดมีการเลือกตั้งสมาชิกสภาผู้แทนราษฎรได้เกินสามคน ให้แบ่งเขตจังหวัดออกเป็นเขตเลือกตั้ง โดยจัดให้แต่ละเขตเลือกตั้งมีจำนวนสมาชิกสภาผู้แทนราษฎรเขตละสามคน"" ฉบับพิเศษ หน้า 3 ในกรณีที่จะแบ่งเขตเลือกตั้งในจังหวัดหนึ่ง ให้มีจำนวนสมาชิก สภาผู้แทนราษฎรครบสามคนทุกเขตไม่ได้ ให้แบ่งเขตเลือกตั้งออกเป็น เขตเลือกตั้งที่มีสมาชิกสภาผู้แทนราษฎรเขตละสามคนเสียก่อน แต่เขต ที่เหลือต้องไม่น้อยกว่าเขตละสองคน ในกรณีที่จังหวัดใดมีการเลือกตั้งสมาชิกสภาผู้แทนราษฎรได้สี่คน ให้แบ่งเขตเลือกตั้งออกเป็นสองเขต เขตหนึ่งให้มีสมาชิกสภาผู้แทน ราษฎรส่องคน"""
const_2528_s_4,const_2528,amendment,2528,1985,Constitution 2528,semi_democracy,semi_military,const_2521,0,,4,wrapper,,90.0,new,"ให้เพิ่มความต่อไปนี้เป็นมาตรา 90 ทวิ ของรัฐธรรมนูญ แห่งราชอาณาจักรไทย ""มาตรา 90 ทวิ จังหวัดใดมีการแบ่งเขตเลือกตั้งกว่าหนึ่งเขต ต้องแบ่งพื้นที่ของเขตเลือกตั้งแต่ละเขตให้ติดต่อกัน และต้องจัดอัตรา ส่วนของจำนวนราษฎรกับจำนวนสมาชิกสภาผู้แทนราษฎรที่จะพึงมีได้ใน แต่ละเขตให้ใกล้เคียงกัน"""
const_2528_s_5,const_2528,amendment,2528,1985,Constitution 2528,semi_democracy,semi_military,const_2521,0,,5,wrapper,,91.0,amended,"ให้ยกเลิกความในวรรคหนึ่งของมาตรา 91 ของ รัฐธรรมนูญแห่งราชอาณาจักรไทย และให้ใช้ความต่อไปนี้แทน ""มาตรา 91 ในเขตเลือกตั้งแต่ละเขต ให้ผู้มีสิทธิเลือกตั้งสมาชิก สภาผู้แทนราษฎร มีสิทธิออกเสียงลงคะแนนเลือกตั้งผู้สมัครรับเลือกตั้ง ได้เท่าจำนวนสมาชิกสภาผู้แทนราษฎรที่มีได้ในเขตเลือกตั้งนั้น"""
const_2528_s_6,const_2528,amendment,2528,1985,Constitution 2528,semi_democracy,semi_military,const_2521,0,,6,wrapper,,,content,บทบัญญัติของรัฐธรรมนูญนี้ให้ใช้บังคับกับการเลือกตั้ง นับตั้งแต่การเลือกตั้งทั่วไปครั้งแรกที่จะพึงมีขึ้นภายหลังวันใช้รัฐธรรมนูญนี้ ฉบับพิเศษ หน้า 4 การเลือกตั้งสมาชิกสภาผู้แทนราษฎรเพื่อแทนตำแหน่งที่ว่างก่อน การเลือกตั้งทั่วไปครั้งแรกตามวรรคหนึ่ง ให้ดำเนินการตามบทบัญญัติ ของรัฐธรรมนูญแห่งราชอาณาจักรไทย พุทธศักราช 2521 ผู้รับสนองพระบรมราชโองการ พลเอก ป. ติณสูลานนท์ นายกรัฐมนตรี
