constitution_id,year_th,year_ce,name_short,constitution_type,amends_year,era,regime_type,chapter_number,chapter_title,part_number,part_title,section_number,section_text
const_2483,2483,1940,Constitution 2483,amendment,,early_democracy,civilian,0,(ไม่ระบุหมวด),,,1,"รัฐธรรมนูญนี้ให้เรียกว่า ""รัฐธรรมนูญแก้ไข เพิ่มเติมว่าด้วยบทฉะเพาะกาล พุทธศักราช 2483"""
const_2483,2483,1940,Constitution 2483,amendment,,early_democracy,civilian,0,(ไม่ระบุหมวด),,,2,ให้ใช้รัฐธรรมนูญนี้ตั้งแต่วันประกาศในราช กิจจานุเบกษาเป็นต้นไป
const_2483,2483,1940,Constitution 2483,amendment,,early_democracy,civilian,0,(ไม่ระบุหมวด),,,3,ให้ยกเลิกความใน
const_2483,2483,1940,Constitution 2483,amendment,,early_democracy,civilian,0,(ไม่ระบุหมวด),,,16,และ
const_2483,2483,1940,Constitution 2483,amendment,,early_democracy,civilian,0,(ไม่ระบุหมวด),,,17,"(2) สมาชิกประเภทที่ 2 ได้แก่ผู้ซึ่งพระมหากษัตริย์ทรงตั้งขึ้นตามพระราชบัญญัติว่าด้วยการเลือกตั้งสมาชิกสภาผู้แทนราษฎรในระหว่างเวลาที่ใช้บทบัญญัติฉะเพาะกาลในรัฐธรรมนูญแห่งราชอาณาจักรไทย พุทธศักราช 2475"" ผู้รับสนองพระบรมราชโองการ พิบูลสงคราม นายกรัฐมนตรี"
const_2483,2483,1940,Constitution 2483,amendment,,early_democracy,civilian,0,(ไม่ระบุหมวด),,,65,"แห่งรัฐธรรมนูญ แห่งราชอาณาจักรไทย และใช้ความต่อไปนี้แทน "" ตั้งแต่วันใช้พระราชบัญญัติธรรมนูญการ ปกครองแผ่นดินไทย ชั่วคราว พุทธศักราช 2475 เป็น กำหนดเวลายี่สิบปี สภาผู้แทนราษฎรประกอบด้วยสมาชิก สองประเภทมีจำนวนเท่ากัน (1) สมาชิกประเภทที่ 1 ได้แก่ผู้ที่ราษฎรเลือกตั้งขึ้น ตามเงื่อนไขในบทบัญญัติ"
