constitution_id,year_th,year_ce,name_short,constitution_type,amends_year,era,regime_type,chapter_number,chapter_title,part_number,part_title,section_number,section_text
const_2485,2485,1942,Constitution 2485,amendment,,early_democracy,military,0,(ไม่ระบุหมวด),,,1,"รัถธัมม์นูญนี้ให้เรียกว่า ""รัถธัมม์แก้ไขเพิ่ม เติมว่าด้วยการเลือกตั้งสมาชิกสภาผู้แทนราสดร พุทธศักราช 2485"""
const_2485,2485,1942,Constitution 2485,amendment,,early_democracy,military,0,(ไม่ระบุหมวด),,,2,ให้ใช้รัถธัมม์นูญนี้ตั้งแต่วันประกาศในราชกิจจา นุเบกสาเป็นต้นไป
const_2485,2485,1942,Constitution 2485,amendment,,early_democracy,military,0,(ไม่ระบุหมวด),,,3,ให้ยกเลิกความใน
const_2485,2485,1942,Constitution 2485,amendment,,early_democracy,military,0,(ไม่ระบุหมวด),,,18,"ของรัถธัมม์ แห่งราชอาณาจักรไทย และให้ใช้ความต่อไปนี้แทน "" สมาชิกสภาผู้แทนราสดรให้หยู่ในตำแหน่ง ได้คราวละสี่ปี แต่ถ้ามีพริติการน์สำคัญกระทบถึงนโยบายพาย ในหรือพายนอก อันทำให้เป็นการพ้นวิสัยหรือมีเหตุขัดข้อง ที่จะให้มีการเลือกตั้งในขณะที่กำหนด เวลาสี่ปีสิ้นสุดลง จะตรา 3 ธันวาคม 2485 ราชกิจจานุเบกษา เล่ม 59 ตอนที่ 75 พระราชบัญญัติขยายกำหนดเวลานั้นออกไปอีกคราวละไม่เกินสองปีก็ได้ หากพายในกำหนดเวลาเช่นว่านั้น พริติการนี้เปลี่ยนแปลงไป จะตราพระราชกริสดีกาให้ดำเนินการเลือกตั้งในเวลาหนึ่งเวลาใดก็ได้ ถ้าตำแหน่งสมาชิกว่างลงเพราะเหตุอื่นนอกจากถึงคราวออกตามวาระ ให้เลือกตั้งสมาชิกขึ้นแทนให้เต็มตำแหน่งที่ว่างหยู่ แต่สมาชิกที่เข้ามาแทนนั้นให้หยู่ในตำแหน่งได้เพียงเท่ากำหนดเวลาของผู้ซึ่งตนแทน"" ผู้รับสนองพระบรมราชโองการ จอมพล ป. พิบูลสงคราม นายกรัฐมนตรี"
