constitution_id,year_th,year_ce,name_short,era,regime_type,chapter_number,chapter_title,section_number,section_text
const_2539,2539,1996,Constitution 2539,,,0,บททั่วไป,1,"รัฐธรรมนูญนี้เรียกว่า ""รัฐธรรมนูญแห่งราชอาณาจักรไทย แก้ไขเพิ่มเติม (ฉบับที่ 6) พุทธศักราช 2539"" เล่ม 113 ตอนที่ 53 ก ราชกิจจานุเบกษา 22 ตุลาคม 2539 หน้า 2"
const_2539,2539,1996,Constitution 2539,,,0,บททั่วไป,2,รัฐธรรมนูญนี้ให้ใช้บังคับตั้งแต่วันถัดจากวันประกาศใน ราชกิจจานุเบกษาเป็นต้นไป
const_2539,2539,1996,Constitution 2539,,,0,บททั่วไป,3,ให้เพิ่มความต่อไปนี้เป็น (15) (16) และ (17) ของ
const_2539,2539,1996,Constitution 2539,,,0,บททั่วไป,160,"ของรัฐธรรมนูญแห่งราชอาณาจักรไทย พุทธศักราช 2534 ซึ่งแก้ไขเพิ่มเติมโดยรัฐธรรมนูญแห่งราชอาณาจักรไทย แก้ไขเพิ่มเติม (ฉบับที่ 5) พุทธศักราช 2538 ""(15) การดำเนินการเลือกตั้งสมาชิกสภาร่างรัฐธรรมนูญ ตาม"
const_2539,2539,1996,Constitution 2539,,,0,บททั่วไป,211,อัฏฐ และ
const_2539,2539,1996,Constitution 2539,,,0,บททั่วไป,211,ทศ วรรคสาม (16) การให้ความเห็นชอบร่างรัฐธรรมนูญตาม
const_2539,2539,1996,Constitution 2539,,,0,บททั่วไป,211,ปัณรส วรรคสาม (17) การให้ความเห็นชอบญัตติให้มีการจัดทำรัฐธรรมนูญ ฉบับใหม่ตาม
const_2539,2539,1996,Constitution 2539,,,0,บททั่วไป,211,"เอกนวีสดิ"""
const_2539,2539,1996,Constitution 2539,,,0,บททั่วไป,4,ให้เพิ่มความต่อไปนี้เป็น
const_2539,2539,1996,Constitution 2539,,,0,บททั่วไป,211,ทวิ ถึง
const_2539,2539,1996,Constitution 2539,,,0,บททั่วไป,211,"เอกนวีสดิ ของรัฐธรรมนูญ แห่งราชอาณาจักรไทย พุทธศักราช 2534 ซึ่งแก้ไขเพิ่มเติมโดยรัฐธรรมนูญ แห่งราชอาณาจักรไทย แก้ไขเพิ่มเติม (ฉบับที่ 5) พุทธศักราช 2538 """
const_2539,2539,1996,Constitution 2539,,,0,บททั่วไป,211,ทวิ ให้มีสภาร่างรัฐธรรมนูญ ทำหน้าที่จัดทำร่าง รัฐธรรมนูญฉบับใหม่ตาม
