constitution_id,year_th,year_ce,name_short,era,regime_type,chapter_number,chapter_title,section_number,section_text
const_2520,2520,1977,Constitution 2520,,,0,บททั่วไป,1,ประเทศไทยเป็นราชอาณาจักรอันหนึ่งอันเดียว จะแบ่งแยกมิได้ พระมหากษัตริย์ทรงเป็นพระประมุขและดำรงตำแหน่ง จอมทัพไทย ฉบับพิเศษ หน้า 3 เล่ม 94 ตอนที่ 111 ราชกิจจานุเบกษา 9 พฤศจิกายน 2520
const_2520,2520,1977,Constitution 2520,,,0,บททั่วไป,2,อำนาจอธิปไตยมาจากปวงชนชาวไทย พระมหากษัตริย์ผู้เป็นประมุขทรงใช้อำนาจนั้นแต่โดยบทบัญญัติแห่งธรรมนูญการปกครองนี้
const_2520,2520,1977,Constitution 2520,,,0,บททั่วไป,3,พระมหากษัตริย์ทรงใช้อำนาจนิติบัญญัติทางสภานิติบัญญัติแห่งชาติ ทรงใช้อำนาจบริหารทางคณะรัฐมนตรี และทรงใช้อำนาจตุลาการทางศาล
const_2520,2520,1977,Constitution 2520,,,0,บททั่วไป,4,องค์พระมหากษัตริย์ดำรงอยู่ในฐานะอันเป็นที่เคารพสักการะ ผู้ใดจะละเมิดมิได้ และจะกล่าวหาหรือฟ้องร้องในทางใด ๆ มิได้
const_2520,2520,1977,Constitution 2520,,,0,บททั่วไป,5,พระมหากษัตริย์ทรงเลือกและแต่งตั้งผู้ทรงคุณวุฒิเป็นประธานองคมนตรีคนหนึ่ง และองคมนตรีอื่นอีกไม่เกินสิบสี่คน ประกอบเป็นคณะองคมนตรี คณะองคมนตรีมีหน้าที่ถวายความเห็นต่อพระมหากษัตริย์ในพระราชกรณียกิจทั้งปวงที่พระมหากษัตริย์ทรงปรึกษา การเลือกและแต่งตั้งองคมนตรี และการให้องคมนตรีพ้นจากตำแหน่งย่อมเป็นไปตามพระราชอัธยาศัย
const_2520,2520,1977,Constitution 2520,,,0,บททั่วไป,6,ให้มีสภานิติบัญญัติแห่งชาติ มีหน้าที่จัดทำรัฐธรรมนูญ และพิจารณาร่างพระราชบัญญัติ ในการจัดทำรัฐธรรมนูญ ให้สภานิติบัญญัติแห่งชาติคำนึงถึงการเลือกตั้งทั่วไป ซึ่งจะมีขึ้นภายในปีพุทธศักราช 2521 ฉบับพิเศษ หน้า 4 เล่ม 94 ตอนที่ 111 ราชกิจจานุเบกษา 9 พฤศจิกายน 2520
const_2520,2520,1977,Constitution 2520,,,0,บททั่วไป,7,สภานิติบัญญัติแห่งชาติประกอบด้วยสมาชิกจำนวนไม่น้อยกว่าสามร้อยคนแต่ไม่เกินสี่ร้อยคน ซึ่งพระมหากษัตริย์ทรงแต่งตั้งจากผู้มีสัญชาติไทยโดยกำเนิด ตามที่ประธานสภานโยบายแห่งชาตินำความกราบบังคมทูล ถ้าตำแหน่งสมาชิกสภานิติบัญญัติแห่งชาติว่างลง พระมหา กษัตริย์จะทรงแต่งตั้งบุคคลผู้มีคุณสมบัติตามวรรคหนึ่งเข้าเป็นสมาชิกแทนก็ได้ ประธานสภานโยบายแห่งชาติเป็นผู้รับสนองพระบรมราชโองการแต่งตั้งสมาชิกสภานิติบัญญัติแห่งชาติ พระมหากษัตริย์ทรงไว้ซึ่งพระราชอำนาจที่จะให้สมาชิกสภานิติบัญญัติแห่งชาติพ้นจากตำแหน่งตามที่ประธานสภานิติบัญญัติแห่งชาติถวายคำแนะนำตามมติของสภานิติบัญญัติแห่งชาติ และประธานสภานิติบัญญัติแห่งชาติเป็นผู้ลงนามรับสนองพระบรมราชโองการให้สมาชิกพ้นจากตำแหน่ง
const_2520,2520,1977,Constitution 2520,,,0,บททั่วไป,8,พระมหากษัตริย์ทรงแต่งตั้งสมาชิกสภานิติบัญญัติแห่งชาติตามมติของสภาให้เป็นประธานสภาคนหนึ่ง เป็นรองประธานสภาคนหนึ่งหรือหลายคนก็ได้ ฉบับพิเศษ หน้า 5 เล่ม 94 ตอนที่ 111 ราชกิจจานุเบกษา 9 พฤศจิกายน 2520
const_2520,2520,1977,Constitution 2520,,,0,บททั่วไป,9,ให้สภานิติบัญญัติแห่งชาติแต่งตั้งคณะกรรมาธิการขึ้นคณะหนึ่งทำหน้าที่ร่างรัฐธรรมนูญ เพื่อเสนอต่อสภานิติบัญญัติแห่งชาติ คณะกรรมาธิการร่างรัฐธรรมนูญจะมีจำนวนเท่าใด และจะประกอบด้วยบุคคลซึ่งมิได้เป็นสมาชิกสภานิติบัญญัติแห่งชาติหรือไม่ ให้เป็นไปตามมติของสภานิติบัญญัติแห่งชาติ
const_2520,2520,1977,Constitution 2520,,,0,บททั่วไป,10,เมื่อสภานิติบัญญัติแห่งชาติได้รับร่างรัฐธรรมนูญจากคณะกรรมาธิการตาม
const_2520,2520,1977,Constitution 2520,,,0,บททั่วไป,9,แล้ว ให้พิจารณาร่างรัฐธรรมนูญนั้นเป็นสามารถ การพิจารณาในวาระที่หนึ่งและวาระที่สอง ให้เป็นไปตามข้อบังคับการประชุมของสภานิติบัญญัติแห่งชาติ สำหรับวาระที่สามให้กระทำได้เมื่อการพิจารณาวาระที่สองได้ล่วงพ้นไปแล้วสิบห้าวัน การออกเสียงลงคะแนนในวาระที่สาม ให้ใช้วิธีเรียกชื่อและต้องมีคะแนนเสียงเห็นชอบด้วยในการที่จะให้ประกาศใช้ เป็นรัฐธรรมนูญไม่ต่ำกว่าสองในสามของจำนวนสมาชิกทั้งหมด การประชุมในวาระที่สาม ต้องมีสมาชิกมาประชุมไม่น้อยกว่าสามในสี่ของจำนวนสมาชิกทั้งหมด จึงจะเป็นองค์ประชุม ฉบับพิเศษ หน้า 6 เล่ม 94 ตอนที่ 111 ราชกิจจานุเบกษา 9 พฤศจิกายน 2520 เมื่อสภานิติบัญญัติแห่งชาติได้ลงมติให้ความเห็นชอบในวาระที่สามแล้ว ให้ประธานสภานิติบัญญัติแห่งชาตินำร่างรัฐธรรมนูญขึ้นทูลเกล้าทูลกระหม่อมถวายพระมหากษัตริย์เพื่อทรงลงพระปรมาภิไธยประกาศใช้เป็นรัฐธรรมนูญ การประกาศใช้รัฐธรรมนูญ ให้ประธานสภานิติบัญญัติแห่งชาติลงนามรับสนองพระบรมราชโองการ
const_2520,2520,1977,Constitution 2520,,,0,บททั่วไป,11,ในการพิจารณาร่างรัฐธรรมนูญในวาระที่สาม ถ้าไม่ได้คะแนนเสียงเห็นชอบตาม
const_2520,2520,1977,Constitution 2520,,,0,บททั่วไป,10,วรรคสอง ให้สภานิติบัญญัติแห่งชาติจัดทำร่างรัฐธรรมนูญขึ้นใหม่ตามบทบัญญัติแห่งธรรมนูญการปกครองนี้ แต่ถ้าการจัดทำร่างรัฐธรรมนูญดังกล่าวจะมีผลให้ไม่อาจจัดให้มีการเลือกตั้งภายในปีพุทธศักราช 2521 ให้ขยายกำหนดเวลาการจัดให้มีการเลือกตั้งออกไปหนึ่งร้อยยี่สิบวันนับแต่วันสิ้นปีพุทธศักราช 2521
const_2520,2520,1977,Constitution 2520,,,0,บททั่วไป,12,ในการพิจารณาร่างรัฐธรรมนูญที่จัดทำขึ้นใหม่ตาม
const_2520,2520,1977,Constitution 2520,,,0,บททั่วไป,11,ถ้าไม่ได้คะแนนเสียงเห็นชอบตาม
const_2520,2520,1977,Constitution 2520,,,0,บททั่วไป,10,ในวาระที่หนึ่งหรือวาระที่สาม ให้สมาชิกสภานิติบัญญัติแห่งชาติทั้งหมดพ้นจากตำแหน่งในวันที่สภานิติบัญญัติแห่งชาติลงคะแนนเสียงไม่เห็นชอบ และให้คณะรัฐมนตรีโดยความ ฉบับพิเศษ หน้า 7 เล่ม 94 ตอนที่ 111 ราชกิจจานุเบกษา 9 พฤศจิกายน 2520 เห็นชอบของสถานโยบายแห่งชาตินำร่างรัฐธรรมนูญที่คณะกรรมาธิการตาม
const_2520,2520,1977,Constitution 2520,,,0,บททั่วไป,9,ร่างขึ้น หรือรัฐธรรมนูญแห่งราชอาณาจักรไทยที่ได้เคยประกาศใช้บังคับมาแล้วฉบับใดฉบับหนึ่ง มาปรับปรุงให้แล้วเสร็จภายในสามสิบวันนับแต่วันที่สภา นิติบัญญัติแห่งชาติลงคะแนนเสียงไม่เห็นชอบ และนำขึ้นทูลเกล้าทูลกระหม่อมถวายพระมหากษัตริย์ เพื่อทรงลงพระปรมาภิไธยประกาศใช้เป็นรัฐธรรมนูญ ในการปรับปรุงรัฐธรรมนูญตามวรรคหนึ่ง ให้คณะรัฐมนตรี คำนึงถึงการเลือกตั้งซึ่งจะต้องจัดให้มีขึ้นโดยเร็วเท่าที่จะทำได้ การประกาศใช้รัฐธรรมนูญตามมาตรานี้ ให้นายกรัฐมนตรี ลงนามรับสนองพระบรมราชโองการ
const_2520,2520,1977,Constitution 2520,,,0,บททั่วไป,13,ภายใต้บังคับ
const_2520,2520,1977,Constitution 2520,,,0,บททั่วไป,10,การประชุมสภานิติบัญญัติแห่งชาติ ต้องมีสมาชิกมาประชุมไม่ต่ำกว่าหนึ่งในสามของจำนวนสมาชิกทั้งหมด จึงจะเป็นองค์ประชุม
const_2520,2520,1977,Constitution 2520,,,0,บททั่วไป,14,ในการประชุมสภานิติบัญญัติแห่งชาติ ผู้ใด จะกล่าวถ้อยคำใด ๆ ในทางแถลงข้อเท็จจริง หรือแสดงความคิดเห็น หรือออกเสียงลงคะแนน ย่อมเป็นเอกสิทธิ์โดยเด็ดขาด จะนำไปเป็นเหตุฟ้องร้องว่ากล่าวผู้นั้นในทางใดมิได้ ฉบับพิเศษ หน้า 8 เล่ม 94 ตอนที่ 111 ราชกิจจานุเบกษา 9 พฤศจิกายน 2520 เอกสิทธิ์ที่บัญญัติไว้ในวรรคหนึ่ง ให้คุ้มครองถึงกรรมาธิการของสภาผู้พิมพ์และผู้โฆษณารายงานการประชุมโดยคำสั่งของสภานิติบัญญัติแห่งชาติด้วย ในกรณีที่สมาชิกสภานิติบัญญัติแห่งชาติถูกควบคุมหรือขังหรือถูกฟ้องในคดีอาญา ให้สั่งปล่อยหรืองดการพิจารณาในเมื่อประธานสภานิติบัญญัติแห่งชาติร้องขอ
const_2520,2520,1977,Constitution 2520,,,0,บททั่วไป,15,สภานิติบัญญัติแห่งชาติมีอำนาจตราข้อบังคับเกี่ยวกับการเลือกและการปฏิบัติหน้าที่ของประธานสภา รองประธานสภา และกรรมาธิการ วิธีการประชุม การพิจารณาร่างพระราชบัญญัติ การพิจารณาร่างรัฐธรรมนูญ การเสนอญัตติที่ไม่มีลักษณะเป็นการขอให้คณะรัฐมนตรีหรือรัฐมนตรีชี้แจงหรือแสดงความเห็นในเรื่องใด ๆ การอภิปราย การลงมติ การรักษาระเบียบและความเรียบร้อย และกิจการอื่นเพื่อดำเนินการตามอำนาจหน้าที่
const_2520,2520,1977,Constitution 2520,,,0,บททั่วไป,16,พระมหากษัตริย์ทรงตราพระราชบัญญัติโดยคำแนะนำและยินยอมของสภานิติบัญญัติแห่งชาติ ร่างพระราชบัญญัติจะเสนอได้ก็แต่โดยคณะรัฐมนตรี
