constitution_id,year_th,year_ce,name_short,era,regime_type,chapter_number,chapter_title,section_number,section_text
const_2521,2521,1978,Constitution 2521,,,0,บททั่วไป,1,ประเทศไทยเป็นราชอาณาจักรอันหนึ่งอันเดียว จะแบ่งแยกมิได้
const_2521,2521,1978,Constitution 2521,,,0,บททั่วไป,2,ประเทศไทยมีการปกครองระบอบประชาธิปไตยมีพระมหากษัตริย์เป็นประมุข
const_2521,2521,1978,Constitution 2521,,,0,บททั่วไป,3,อำนาจอธิปไตยมาจากปวงชนชาวไทย พระมหากษัตริย์ผู้เป็นประมุขทรงใช้อำนาจนั้นทางรัฐสภา คณะรัฐมนตรีและศาลตามบทบัญญัติแห่งรัฐธรรมนูญนี้
const_2521,2521,1978,Constitution 2521,,,0,บททั่วไป,4,ประชาชนชาวไทยไม่ว่าเหล่ากำเนิดหรือศาสนาใด ย่อมอยู่ในความคุ้มครองแห่งรัฐธรรมนูญนี้เสมอกัน
const_2521,2521,1978,Constitution 2521,,,0,บททั่วไป,5,บทบัญญัติแห่งกฎหมายใดมีข้อความขัดหรือแย้งต่อรัฐธรรมนูญนี้ บทบัญญัตินั้นเป็นอันใช้บังคับมิได้ เล่ม 95 ตอนที่ 146 ฉบับพิเศษ หน้า 5 ราชกิจจานุเบกษา -22 ธันวาคม 2521
const_2521,2521,1978,Constitution 2521,,,2,พระมหากษัตริย์,6,องค์พระมหากษัตริย์ดำรงอยู่ในฐานะอันเป็นที่เคารพ สักการะ ผู้ใดจะละเมิดมิได้ ผู้ใดจะกล่าวหาหรือฟ้องร้องพระมหากษัตริย์ในทางใด ๆ มิได้
const_2521,2521,1978,Constitution 2521,,,2,พระมหากษัตริย์,7,พระมหากษัตริย์ทรงเป็นพุทธมามกะ และทรงเป็น อัครศาสนูปถัมภก
const_2521,2521,1978,Constitution 2521,,,2,พระมหากษัตริย์,8,พระมหากษัตริย์ทรงดำรงตำแหน่งจอมทัพไทย
const_2521,2521,1978,Constitution 2521,,,2,พระมหากษัตริย์,9,พระมหากษัตริย์ทรงไว้ซึ่งพระราชอำนาจที่จะสถาปนา ฐานันดรศักดิ์ และพระราชทานเครื่องราชอิสริยาภรณ์
const_2521,2521,1978,Constitution 2521,,,2,พระมหากษัตริย์,10,พระมหากษัตริย์ทรงเลือกและแต่งตั้งผู้ทรงคุณวุฒิ เป็นประธานองคมนตรีคนหนึ่ง และองคมนตรีอื่นอีกไม่เกินสิบสี่คน ประกอบเป็นคณะองคมนตรี คณะองคมนตรีมีหน้าที่ถวายความเห็นต่อพระมหากษัตริย์ใน พระราชกรณียกิจทั้งปวงที่พระมหากษัตริย์ทรงปรึกษา และมีหน้าที่อื่น ตามที่บัญญัติในรัฐธรรมนูญนี้
const_2521,2521,1978,Constitution 2521,,,2,พระมหากษัตริย์,11,การเลือกและแต่งตั้งองคมนตรีก็ดี การให้องคมนตรี พ้นจากตำแหน่งก็ดี ให้เป็นไปตามพระราชอัธยาศัย ให้ประธานรัฐสภาเป็นผู้ลงนามรับสนองพระบรมราชโองการ แต่งตั้งประธานองคมนตรีหรือให้ประธานองคมนตรีพ้นจากตำแหน่ง ฉบับพิเศษ หน้า 6 เล่ม 95 ตอนที่ 146 ราชกิจจานุเบกษา 22 ธันวาคม 2521 ให้ประธานองคมนตรีเป็นผู้ลงนามรับสนองพระบรมราชโองการ แต่งตั้งองคมนตรีอื่นหรือให้องคมนตรีอื่นพ้นจากตำแหน่ง
const_2521,2521,1978,Constitution 2521,,,2,พระมหากษัตริย์,12,องคมนตรีต้องไม่เป็นสมาชิกวุฒิสภา สมาชิกสภา ผู้แทนราษฎร ข้าราชการซึ่งมีตำแหน่งหรือเงินเดือนประจำ พนักงาน รัฐวิสาหกิจ หรือสมาชิกหรือเจ้าหน้าที่ในพรรคการเมือง และต้องไม่แสดง การฝึกใฝ่ในพรรคการเมืองใด ๆ
const_2521,2521,1978,Constitution 2521,,,2,พระมหากษัตริย์,13,"ก่อนเข้ารับหน้าที่ องคมนตรีต้องถวายสัตย์ปฏิญาณ ต่อพระมหากษัตริย์ด้วยถ้อยคำดังต่อไปนี้ ""ข้าพระพุทธเจ้า (ชื่อผู้ปฏิญาณ) ขอถวายสัตย์ปฏิญาณว่า ข้าพระพุทธเจ้าจะจงรักภักดีต่อพระมหากษัตริย์ และจะปฏิบัติหน้าที่ด้วย ความซื่อสัตย์สุจริต เพื่อประโยชน์ของประเทศและประชาชน ทั้งจะ รักษาไว้และปฏิบัติตามซึ่งรัฐธรรมนูญแห่งราชอาณาจักรไทยทุกประการ"""
const_2521,2521,1978,Constitution 2521,,,2,พระมหากษัตริย์,14,องคมนตรีพ้นจากตำแหน่งเมื่อตาย ลาออก หรือ มีพระบรมราชโองการให้พ้นจากตำแหน่ง
const_2521,2521,1978,Constitution 2521,,,2,พระมหากษัตริย์,15,การแต่งตั้งและการให้ข้าราชการในพระองค์และ สมุหราชองครักษ์พ้นจากตำแหน่ง ให้เป็นไปตามพระราชอธยาศัย
const_2521,2521,1978,Constitution 2521,,,2,พระมหากษัตริย์,16,ในเมื่อพระมหากษัตริย์จะไม่ประทับอยู่ในราชอาณา จักรหรือจะทรงบริหารพระราชภาระไม่ได้ด้วยเหตุใดก็ตาม จะได้ทรง แต่งตั้งผู้ใดผู้หนึ่งด้วยความเห็นชอบของรัฐสภาเป็นผู้สำเร็จราชการแทน พระองค์ และให้ประธานรัฐสภาเป็นผู้ลงนามรับสนองพระบรมราชโองการ เล่ม 95 ตอนที่ 146 ราชกิจจานุเบกษา 22 ธันวาคม 2521
const_2521,2521,1978,Constitution 2521,,,2,พระมหากษัตริย์,17,ในกรณีที่พระมหากษัตริย์มิได้ทรงแต่งตั้งผู้สำเร็จราชการแทนพระองค์ตาม
const_2521,2521,1978,Constitution 2521,,,2,พระมหากษัตริย์,16,ก็ดี ในกรณีที่พระมหากษัตริย์ไม่สามารถทรงแต่งตั้งผู้สำเร็จราชการแทนพระองค์เพราะยังไม่ทรงบรรลุนิติภาวะหรือเพราะเหตุอื่นใดก็ดี ให้คณะองคมนตรีเสนอชื่อผู้ใดผู้หนึ่งที่สมควรดำรงตำแหน่งผู้สำเร็จราชการแทนพระองค์ต่อรัฐสภาเพื่อขอความเห็นชอบ เมื่อรัฐสภาให้ความเห็นชอบแล้ว ให้ประธานรัฐสภาประกาศในพระปรมาภิไธยพระมหากษัตริย์ แต่งตั้งผู้นั้นเป็นผู้สำเร็จราชการแทนพระองค์
const_2521,2521,1978,Constitution 2521,,,2,พระมหากษัตริย์,18,ในระหว่างที่ไม่มีผู้สำเร็จราชการแทนพระองค์ตามที่บัญญัติไว้ใน
const_2521,2521,1978,Constitution 2521,,,2,พระมหากษัตริย์,16,หรือ
const_2521,2521,1978,Constitution 2521,,,2,พระมหากษัตริย์,17,ให้ประธานองคมนตรีเป็นผู้สำเร็จราชการแทนพระองค์ไปพลางก่อน ในกรณีที่ผู้สำเร็จราชการแทนพระองค์ซึ่งได้รับการแต่งตั้งตาม
const_2521,2521,1978,Constitution 2521,,,2,พระมหากษัตริย์,16,หรือ
const_2521,2521,1978,Constitution 2521,,,2,พระมหากษัตริย์,17,ไม่สามารถปฏิบัติหน้าที่ได้ ให้ประธานองคมนตรีทำหน้าที่ผู้สำเร็จราชการแทนพระองค์ชั่วคราว ในระหว่างที่ประธานองคมนตรีเป็นผู้สำเร็จราชการแทนพระองค์ตามวรรคหนึ่งก็ดี ในระหว่างที่ประธานองคมนตรีทำหน้าที่ผู้สำเร็จราชการแทนพระองค์ตามวรรคสองก็ดี ประธานองคมนตรีจะปฏิบัติหน้าที่ในฐานะเป็นประธานองคมนตรีมิได้ ในกรณีเช่นว่านี้ ให้คณะองคมนตรีเลือกองคมนตรีคนหนึ่งขึ้นทำหน้าที่ประธานองคมนตรีชั่วคราว
const_2521,2521,1978,Constitution 2521,,,2,พระมหากษัตริย์,19,ก่อนเข้ารับหน้าที่ ผู้สำเร็จราชการแทนพระองค์ ซึ่งได้รับการแต่งตั้งตาม
const_2521,2521,1978,Constitution 2521,,,2,พระมหากษัตริย์,16,หรือ
const_2521,2521,1978,Constitution 2521,,,2,พระมหากษัตริย์,17,"ต้องปฏิญาณตนในที่ประชุมรัฐสภาด้วยถ้อยคำดังต่อไปนี้ เล่ม 95 ตอนที่ 146 ราชกิจจานุเบกษา 22 ธันวาคม 2521 ""ข้าพเจ้า (ชื่อผู้ปฏิญาณ) ขอปฏิญาณว่า ข้าพเจ้าจะจงรักภักดีต่อพระมหากษัตริย์ (พระปรมาภิไธย) และจะปฏิบัติหน้าที่ด้วยความซื่อสัตย์สุจริต เพื่อประโยชน์ของประเทศและประชาชน ทั้งจะรักษาไว้และปฏิบัติตามซึ่งรัฐธรรมนูญแห่งราชอาณาจักรไทยทุกประการ"""
const_2521,2521,1978,Constitution 2521,,,2,พระมหากษัตริย์,20,การสืบราชสมบัติให้เป็นไปโดยนัยแห่งกฎมณเทียรบาล ว่าด้วยการสืบราชสันตติวงศ์ พระพุทธศักราช 2467 และประกอบด้วยความเห็นชอบของรัฐสภา หากไม่มีพระราชโอรส รัฐสภาอาจให้ความเห็นชอบในการให้พระราชธิดาสืบราชสันตติวงศ์ก็ได้ การแก้ไขเพิ่มเติมกฎมณเทียรบาลว่าด้วยการสืบราชสันตติวงศ์ พระพุทธศักราช 2467 ให้กระทำได้โดยวิธีการอย่างเดียวกันกับการแก้ไขเพิ่มเติมรัฐธรรมนูญ
const_2521,2521,1978,Constitution 2521,,,2,พระมหากษัตริย์,21,ในกรณีที่ราชบัลลังก์หากว่างลง ให้คณะองคมนตรีเสนอพระนามผู้สืบราชสันตติวงศ์ตาม
const_2521,2521,1978,Constitution 2521,,,2,พระมหากษัตริย์,20,ต่อรัฐสภาเพื่อขอความเห็นชอบ เมื่อรัฐสภาให้ความเห็นชอบแล้ว ให้ประธานรัฐสภาอัญเชิญองค์ผู้สืบราชสันตติวงศ์ขึ้นทรงราชย์เป็นพระมหากษัตริย์สืบไปแล้วให้ประธานรัฐสภาประกาศเพื่อให้ประชาชนทราบ ในระหว่างที่ยังไม่มีประกาศองค์ผู้สืบราชสันตติวงศ์ตามวรรคหนึ่ง ให้ประธานองคมนตรีเป็นผู้สำเร็จราชการแทนพระองค์ไปพลางก่อน แต่ในกรณีที่ราชบัลลังก์ว่างลงในระหว่างที่ได้แต่งตั้งผู้สำเร็จราชการแทนพระองค์ไว้ตาม
const_2521,2521,1978,Constitution 2521,,,2,พระมหากษัตริย์,16,หรือ
const_2521,2521,1978,Constitution 2521,,,2,พระมหากษัตริย์,17,หรือระหว่างเวลาที่ประธานองคมนตรีเป็นผู้สำเร็จราชการแทนพระองค์ตาม
const_2521,2521,1978,Constitution 2521,,,2,พระมหากษัตริย์,18,วรรคหนึ่ง ฉบับพิเศษ หน้า 9 เล่ม 95 ตอนที่ 146 ราชกิจจานุเบกษา 22 ธันวาคม 2521 ก็ให้ผู้สำเร็จราชการแทนพระองค์นั้น ๆ แล้วแต่กรณี เป็นผู้สำเร็จราชการ แทนพระองค์ต่อไป ทั้งนี้จนกว่าจะได้ประกาศองค์ผู้สืบราชสันตติวงศ์ ในกรณีที่ผู้สำเร็จราชการแทนพระองค์ซึ่งได้รับการแต่งตั้งไว้ และ เป็นผู้สำเร็จราชการแทนพระองค์ต่อไปตามวรรคสอง ไม่สามารถปฏิบัติ หน้าที่ได้ ให้ประธานองคมนตรีทำหน้าที่ผู้สำเร็จราชการแทนพระองค์ ชั่วคราว ในกรณีที่ประธานองคมนตรีเป็นผู้สำเร็จราชการแทนพระองค์ตาม วรรคสอง หรือทำหน้าที่ผู้สำเร็จราชการแทนพระองค์ชั่วคราวตาม วรรคสาม ให้นำบทบัญญัติ
const_2521,2521,1978,Constitution 2521,,,2,พระมหากษัตริย์,18,วรรคสามมาใช้บังคับ
const_2521,2521,1978,Constitution 2521,,,3,สิทธิและเสรีภาพของชนชาวไทย,22,บุคคลย่อมมีสิทธิและเสรีภาพภายใต้บังคับบทบัญญัติ แห่งรัฐธรรมนูญ
const_2521,2521,1978,Constitution 2521,,,3,สิทธิและเสรีภาพของชนชาวไทย,23,บุคคลย่อมเสมอกันในกฎหมาย และได้รับความ คุ้มครองตามกฎหมายเท่าเทียมกัน
const_2521,2521,1978,Constitution 2521,,,3,สิทธิและเสรีภาพของชนชาวไทย,24,บุคคลย่อมมีสิทธิทางการเมือง การใช้สิทธิทางการเมือง ให้เป็นไปตามบทบัญญัติแห่งกฎหมาย
const_2521,2521,1978,Constitution 2521,,,3,สิทธิและเสรีภาพของชนชาวไทย,25,บุคคลย่อมมีเสรีภาพบริบูรณ์ในการถือศาสนา นิกาย ของศาสนา หรือลัทธินิยมในทางศาสนา และย่อมมีเสรีภาพในการปฏิบัติ ฉบับพิเศษ หน้า 10 เล่ม 95 ตอนที่ 146 ราชกิจจานุเบกษา 22 ธันวาคม 2521 พิธีกรรมตามความเชื่อถือของตนเมื่อไม่เป็นปฏิปักษ์ต่อหน้าที่ของพลเมือง และไม่เป็นการขัดต่อความสงบเรียบร้อยหรือศีลธรรมอันดีของประชาชน ในการใช้เสรีภาพดังกล่าวในวรรคหนึ่ง บุคคลย่อมได้รับความ คุ้มครองมิให้รัฐกระทำการใด ๆ อันเป็นการรอนสิทธิหรือเสียประโยชน์ อันควรมีควรได้เพราะเหตุที่ถือศาสนา นิกายของศาสนาหรือลัทธินิยม ในทางศาสนาหรือปฏิบัติพิธีกรรมตามความเชื่อถือ แตกต่างจากบุคคลอื่น
const_2521,2521,1978,Constitution 2521,,,3,สิทธิและเสรีภาพของชนชาวไทย,26,บุคคลจะไม่ต้องรับโทษอาญา เว้นแต่จะได้กระทำ การอันกฎหมายซึ่งใช้อยู่ในเวลาที่กระทำนั้นบัญญัติเป็นความผิดและ กำหนดโทษไว้ และโทษที่จะลงแก่บุคคลนั้นจะหนักกว่าโทษที่กำหนดไว้ ในกฎหมายซึ่งใช้อยู่ในเวลาที่กระทำความผิดมิได้
const_2521,2521,1978,Constitution 2521,,,3,สิทธิและเสรีภาพของชนชาวไทย,27,ในคดีอาญา ให้สันนิษฐานไว้ก่อนว่าผู้ต้องหาหรือ จำเลยไม่มีความผิด ก่อนที่จะมีคำพิพากษาอันถึงที่สุดแสดงว่าบุคคลใดได้กระทำความ ผิด จะปฏิบัติต่อบุคคลนั้นเสมือนเป็นผู้กระทำความผิดมิได้
const_2521,2521,1978,Constitution 2521,,,3,สิทธิและเสรีภาพของชนชาวไทย,28,บุคคลย่อมมีเสรีภาพในร่างกาย การจับกุม คุมขัง หรือตรวจค้นตัวบุคคล ไม่ว่าในกรณีใด ๆ จะ กระทำมิได้ เว้นแต่โดยอาศัยอำนาจตามบทบัญญัติแห่งกฎหมาย
const_2521,2521,1978,Constitution 2521,,,3,สิทธิและเสรีภาพของชนชาวไทย,29,ในกรณีที่ผู้ต้องหาหรือจำเลยในคดีอาญาเป็นผู้ยากไร้ ไม่มีทุนทรัพย์พอที่จะจัดหาทนายความสำหรับตนเองได้ บุคคลดังกล่าว ย่อมมีสิทธิที่จะได้รับการช่วยเหลือจากรัฐตามที่กฎหมายบัญญัติ เล่ม 95 ตอนที่ 146 ราชกิจจานุเบกษา 22 ธันวาคม 2521
const_2521,2521,1978,Constitution 2521,,,3,สิทธิและเสรีภาพของชนชาวไทย,30,บุคคลใดต้องรับโทษอาญาโดยคำพิพากษาถึงที่สุด หากปรากฏตามคำพิพากษาของศาลที่รื้อฟื้นคดีขึ้นพิจารณาใหม่ในภายหลัง ว่าบุคคลนั้นมิได้เป็นผู้กระทำความผิด ย่อมมีสิทธิที่จะได้รับค่าทดแทน และได้รับบรรดาสิทธิที่เสียไปเพราะผลแห่งคำพิพากษานั้นคืน ทั้งนี้ ตาม เงื่อนไขและวิธีการที่กฎหมายบัญญัติ
const_2521,2521,1978,Constitution 2521,,,3,สิทธิและเสรีภาพของชนชาวไทย,31,การเกณฑ์แรงงาน จะกระทำมิได้ เว้นแต่โดยอาศัย อำนาจตามบทบัญญัติแห่งกฎหมายเฉพาะเพื่อประโยชน์ในการป้องปัด ภัยพิบัติสาธารณะอันมีมาเป็นการฉุกเฉิน หรือโดยอาศัยอำนาจตามบท บัญญัติแห่งกฎหมายซึ่งบัญญัติให้กระทำได้ในระหว่างเวลาที่ประเทศอยู่ ในภาวะการรบหรือการสงคราม หรือในระหว่างเวลาที่มีประกาศสถาน การณ์ฉุกเฉิน หรือประกาศใช้กฎอัยการศึก
