constitution_id,year_th,year_ce,name_short,era,regime_type,chapter_number,chapter_title,section_number,section_text
const_2528,2528,1985,Constitution 2528,,,0,บททั่วไป,1,"รัฐธรรมนูญนี้เรียกว่า ""รัฐธรรมนูญแห่งราชอาณาจักรไทย แก้ไขเพิ่มเติม พุทธศักราช 2528"""
const_2528,2528,1985,Constitution 2528,,,0,บททั่วไป,2,รัฐธรรมนูญนี้ให้ใช้บังคับตั้งแต่วันถัดจากวันประกาศในราชกิจจานุเบกษาเป็นต้นไป
const_2528,2528,1985,Constitution 2528,,,0,บททั่วไป,3,ให้ยกเลิกความใน
const_2528,2528,1985,Constitution 2528,,,0,บททั่วไป,90,"ของรัฐธรรมนูญแห่งราชอาณาจักรไทย และให้ใช้ความต่อไปนี้แทน """
const_2528,2528,1985,Constitution 2528,,,0,บททั่วไป,90,"จำนวนสมาชิกสภาผู้แทนราษฎรที่แต่ละจังหวัดจะพึงมี ให้คำนวณตามเกณฑ์จำนวนราษฎรแต่ละจังหวัดตามหลักฐานการทะเบียนราษฎรที่ประกาศในปีสุดท้ายก่อนปีที่มีการเลือกตั้งหนึ่งแสนห้าหมื่นคนต่อสมาชิกสภาผู้แทนราษฎรหนึ่งคน จังหวัดใดมีราษฎรไม่ถึงหนึ่งแสนห้าหมื่นคนให้มีการเลือกตั้งสมาชิกสภาผู้แทนราษฎรในจังหวัดนั้นได้หนึ่งคน ถ้าจังหวัดใดมีราษฎรเกินหนึ่งแสนห้าหมื่นคนก็ให้มีการเลือกตั้งสมาชิกสภาผู้แทนราษฎรในจังหวัดนั้นเพิ่มขึ้นอีกหนึ่งคนต่อจำนวนราษฎรทุกหนึ่งแสนห้าหมื่นคน เศษของหนึ่งแสนห้าหมื่นถ้าถึงเจ็ดหมื่นห้าพันหรือกว่านั้นให้นับเป็นหนึ่งแสนห้าหมื่น จังหวัดใดมีการเลือกตั้งสมาชิกสภาผู้แทนราษฎรได้ไม่เกินสามคน ให้ถือเขตจังหวัดเป็นเขตเลือกตั้ง และจังหวัดใดมีการเลือกตั้งสมาชิกสภาผู้แทนราษฎรได้เกินสามคน ให้แบ่งเขตจังหวัดออกเป็นเขตเลือกตั้ง โดยจัดให้แต่ละเขตเลือกตั้งมีจำนวนสมาชิกสภาผู้แทนราษฎรเขตละสามคน"" ฉบับพิเศษ หน้า 3 เล่ม 102 ตอนที่ 105 ราชกิจจานุเบกษา 14 สิงหาคม 2528 ในกรณีที่จะแบ่งเขตเลือกตั้งในจังหวัดหนึ่ง ให้มีจำนวนสมาชิก สภาผู้แทนราษฎรครบสามคนทุกเขตไม่ได้ ให้แบ่งเขตเลือกตั้งออกเป็น เขตเลือกตั้งที่มีสมาชิกสภาผู้แทนราษฎรเขตละสามคนเสียก่อน แต่เขต ที่เหลือต้องไม่น้อยกว่าเขตละสองคน ในกรณีที่จังหวัดใดมีการเลือกตั้งสมาชิกสภาผู้แทนราษฎรได้สี่คน ให้แบ่งเขตเลือกตั้งออกเป็นสองเขต เขตหนึ่งให้มีสมาชิกสภาผู้แทน ราษฎรส่องคน"""
const_2528,2528,1985,Constitution 2528,,,0,บททั่วไป,4,ให้เพิ่มความต่อไปนี้เป็น
const_2528,2528,1985,Constitution 2528,,,0,บททั่วไป,90,"ทวิ ของรัฐธรรมนูญ แห่งราชอาณาจักรไทย """
const_2528,2528,1985,Constitution 2528,,,0,บททั่วไป,90,"ทวิ จังหวัดใดมีการแบ่งเขตเลือกตั้งกว่าหนึ่งเขต ต้องแบ่งพื้นที่ของเขตเลือกตั้งแต่ละเขตให้ติดต่อกัน และต้องจัดอัตรา ส่วนของจำนวนราษฎรกับจำนวนสมาชิกสภาผู้แทนราษฎรที่จะพึงมีได้ใน แต่ละเขตให้ใกล้เคียงกัน"""
const_2528,2528,1985,Constitution 2528,,,0,บททั่วไป,5,ให้ยกเลิกความในวรรคหนึ่งของ
const_2528,2528,1985,Constitution 2528,,,0,บททั่วไป,91,"ของ รัฐธรรมนูญแห่งราชอาณาจักรไทย และให้ใช้ความต่อไปนี้แทน """
const_2528,2528,1985,Constitution 2528,,,0,บททั่วไป,91,"ในเขตเลือกตั้งแต่ละเขต ให้ผู้มีสิทธิเลือกตั้งสมาชิก สภาผู้แทนราษฎร มีสิทธิออกเสียงลงคะแนนเลือกตั้งผู้สมัครรับเลือกตั้ง ได้เท่าจำนวนสมาชิกสภาผู้แทนราษฎรที่มีได้ในเขตเลือกตั้งนั้น"""
const_2528,2528,1985,Constitution 2528,,,0,บททั่วไป,6,บทบัญญัติของรัฐธรรมนูญนี้ให้ใช้บังคับกับการเลือกตั้ง นับตั้งแต่การเลือกตั้งทั่วไปครั้งแรกที่จะพึงมีขึ้นภายหลังวันใช้รัฐธรรมนูญนี้ ฉบับพิเศษ หน้า 4 เล่ม 102 ตอนที่ 105 ราชกิจจานุเบกษา 14 สิงหาคม 2528 การเลือกตั้งสมาชิกสภาผู้แทนราษฎรเพื่อแทนตำแหน่งที่ว่างก่อน การเลือกตั้งทั่วไปครั้งแรกตามวรรคหนึ่ง ให้ดำเนินการตามบทบัญญัติ ของรัฐธรรมนูญแห่งราชอาณาจักรไทย พุทธศักราช 2521 ผู้รับสนองพระบรมราชโองการ พลเอก ป. ติณสูลานนท์ นายกรัฐมนตรี
